Date,RubUSD,SP500
3/4/2016,73.089996,1999.989990
3/7/2016,73.089996,2001.760010
3/8/2016,73.089996,1979.260010
3/9/2016,71.870003,1989.260010
3/10/2016,70.982002,1989.569946
3/11/2016,71.148003,2022.189941
3/14/2016,69.904999,2019.640015
3/15/2016,70.260002,2015.930054
3/16/2016,71.089996,2027.219971
3/17/2016,69.834999,2040.589966
3/18/2016,68.120003,2049.580078
3/21/2016,68.330002,2051.600098
3/22/2016,67.860001,2049.800049
3/23/2016,67.250000,2036.709961
3/24/2016,68.714996,2035.939941
3/28/2016,68.239998,2037.050049
3/29/2016,68.410004,2055.010010
3/30/2016,68.065002,2063.949951
3/31/2016,67.680000,2059.739990
4/1/2016,67.000000,2072.780029
4/4/2016,67.500000,2066.129883
4/5/2016,68.650002,2045.170044
4/6/2016,68.750000,2066.659912
4/7/2016,67.849998,2041.910034
4/8/2016,68.029999,2047.599976
4/11/2016,67.074997,2041.989990
4/12/2016,66.750000,2061.719971
4/13/2016,65.184998,2082.419922
4/14/2016,65.989998,2082.780029
4/15/2016,65.930000,2080.729980
4/18/2016,66.500000,2094.340088
4/19/2016,66.449997,2100.800049
4/20/2016,65.879997,2102.399902
4/21/2016,65.675003,2091.479980
4/22/2016,66.660004,2091.580078
4/25/2016,66.760002,2087.790039
4/26/2016,66.559998,2091.699951
4/27/2016,65.764999,2095.149902
4/28/2016,65.110001,2075.810059
4/29/2016,64.559998,2065.300049
5/2/2016,64.559998,2081.429932
5/3/2016,64.559998,2063.370117
5/4/2016,66.349998,2051.120117
5/5/2016,66.584000,2050.629883
5/6/2016,65.973999,2057.139893
5/9/2016,65.862000,2058.689941
5/10/2016,66.290001,2084.389893
5/11/2016,66.096001,2064.459961
5/12/2016,65.044998,2064.110107
5/13/2016,64.830002,2046.609985
5/16/2016,65.482002,2066.659912
5/17/2016,64.884003,2047.209961
5/18/2016,64.719002,2047.630005
5/19/2016,65.745003,2040.040039
5/20/2016,66.720001,2052.320068
5/23/2016,66.845001,2048.040039
5/24/2016,66.787003,2076.060059
5/25/2016,66.410004,2090.540039
5/26/2016,65.425003,2090.100098
5/27/2016,65.824997,2099.060059
5/31/2016,65.668999,2096.949951
6/1/2016,66.827003,2099.330078
6/2/2016,66.910004,2105.260010
6/3/2016,67.059998,2099.129883
6/6/2016,65.653999,2109.409912
6/7/2016,65.239998,2112.129883
6/8/2016,64.620003,2119.120117
6/9/2016,63.718899,2115.479980
6/10/2016,64.195999,2096.070068
6/13/2016,65.302002,2079.060059
6/14/2016,65.684998,2075.320068
6/15/2016,66.059998,2071.500000
6/16/2016,65.252998,2077.989990
6/17/2016,65.574997,2071.219971
6/20/2016,64.750000,2083.250000
6/21/2016,64.264999,2088.899902
6/22/2016,63.936001,2085.449951
6/23/2016,64.768997,2113.320068
6/24/2016,63.764999,2037.410034
6/27/2016,65.287498,2000.540039
6/28/2016,65.400002,2036.089966
6/29/2016,64.040001,2070.770020
6/30/2016,63.814999,2098.860107
7/1/2016,63.959999,2102.949951
7/5/2016,63.830002,2088.550049
7/6/2016,64.434998,2099.729980
7/7/2016,64.264999,2097.899902
7/8/2016,64.679001,2129.899902
7/11/2016,63.834999,2137.159912
7/12/2016,64.180000,2152.139893
7/13/2016,63.799999,2152.429932
7/14/2016,63.849998,2163.750000
7/15/2016,62.887501,2161.739990
7/18/2016,63.340000,2166.889893
7/19/2016,62.812000,2163.780029
7/20/2016,63.627998,2173.020020
7/21/2016,63.799999,2165.169922
7/22/2016,64.367996,2175.030029
7/25/2016,64.815002,2168.479980
7/26/2016,65.435997,2169.179932
7/27/2016,65.800003,2166.580078
7/28/2016,65.797501,2170.060059
7/29/2016,66.583000,2173.600098
8/1/2016,65.987503,2170.840088
8/2/2016,66.930000,2157.030029
8/3/2016,66.709999,2163.790039
8/4/2016,66.199997,2164.250000
8/5/2016,65.709999,2182.870117
8/8/2016,65.546997,2180.889893
8/9/2016,64.599998,2181.739990
8/10/2016,64.760002,2175.489990
8/11/2016,64.900002,2185.790039
8/12/2016,64.349998,2184.050049
8/15/2016,64.360802,2190.149902
8/16/2016,64.007698,2178.149902
8/17/2016,63.834900,2182.219971
8/18/2016,63.839199,2187.020020
8/19/2016,63.641102,2183.870117
8/22/2016,63.750000,2182.639893
8/23/2016,64.771500,2186.899902
8/24/2016,64.592400,2175.439941
8/25/2016,65.085800,2172.469971
8/26/2016,64.808800,2169.040039
8/29/2016,64.712601,2180.379883
8/30/2016,64.618599,2176.120117
8/31/2016,65.309700,2170.949951
9/1/2016,65.280701,2170.860107
9/2/2016,65.853996,2179.979980
9/6/2016,64.830002,2186.479980
9/7/2016,64.426697,2186.159912
9/8/2016,64.185204,2181.300049
9/9/2016,63.991600,2127.810059
9/12/2016,64.550499,2159.040039
9/13/2016,64.694199,2127.020020
9/14/2016,65.365097,2125.770020
9/15/2016,65.144402,2147.260010
9/16/2016,64.482903,2139.159912
9/19/2016,65.041496,2139.120117
9/20/2016,64.590103,2139.760010
9/21/2016,64.721497,2163.120117
9/22/2016,63.891201,2177.179932
9/23/2016,63.636600,2164.689941
9/26/2016,64.026703,2146.100098
9/27/2016,63.854099,2159.929932
9/28/2016,63.885502,2171.370117
9/29/2016,63.065201,2151.129883
9/30/2016,63.080002,2168.270020
10/3/2016,62.871899,2161.199951
10/4/2016,62.288101,2150.489990
10/5/2016,62.687500,2159.729980
10/6/2016,62.274101,2160.770020
10/7/2016,62.101601,2153.739990
10/10/2016,62.080399,2163.659912
10/11/2016,62.021301,2136.729980
10/12/2016,62.662102,2139.179932
10/13/2016,63.503101,2132.550049
10/14/2016,63.009602,2132.979980
10/17/2016,62.776699,2126.500000
10/18/2016,63.066399,2139.600098
10/19/2016,62.731800,2144.290039
10/20/2016,62.258598,2141.340088
10/21/2016,62.375801,2141.159912
10/24/2016,62.285000,2151.330078
10/25/2016,62.186901,2143.159912
10/26/2016,62.411999,2139.429932
10/27/2016,62.770401,2133.040039
10/28/2016,62.678200,2126.409912
10/31/2016,63.041901,2126.149902
11/1/2016,63.268200,2111.719971
11/2/2016,63.323898,2097.939941
11/3/2016,63.536598,2088.659912
11/4/2016,63.561401,2085.179932
11/7/2016,64.360100,2131.520020
11/8/2016,63.597900,2139.560059
11/9/2016,63.742401,2163.260010
11/10/2016,63.598598,2167.479980
11/11/2016,65.557602,2164.449951
11/14/2016,65.753304,2164.199951
11/15/2016,66.147003,2180.389893
11/16/2016,64.455399,2176.939941
11/17/2016,64.474899,2187.120117
11/18/2016,64.833099,2181.899902
11/21/2016,64.857803,2198.179932
11/22/2016,63.952202,2202.939941
11/23/2016,63.711300,2204.719971
11/25/2016,64.499702,2213.350098
11/28/2016,64.881203,2201.719971
11/29/2016,64.782898,2204.659912
11/30/2016,65.135002,2198.810059
12/1/2016,64.071297,2191.080078
12/2/2016,63.900002,2191.949951
12/5/2016,63.815102,2204.709961
12/6/2016,63.781502,2212.229980
12/7/2016,63.812302,2241.350098
12/8/2016,63.266102,2246.189941
12/9/2016,63.261799,2259.530029
12/12/2016,62.480301,2256.959961
12/13/2016,60.965000,2271.719971
12/14/2016,60.527500,2253.280029
12/15/2016,61.860001,2262.030029
12/16/2016,61.750000,2258.070068
12/19/2016,62.116199,2262.530029
12/20/2016,61.900002,2270.760010
12/21/2016,61.398701,2265.179932
12/22/2016,61.139999,2260.959961
12/23/2016,60.966900,2263.790039
12/27/2016,60.931400,2268.879883
12/28/2016,60.605000,2249.919922
12/29/2016,60.476299,2249.260010
12/30/2016,60.341301,2238.830078
1/3/2017,61.228298,2257.830078
1/4/2017,60.923000,2270.750000
1/5/2017,60.365002,2269.000000
1/6/2017,59.401199,2276.979980
1/9/2017,59.564999,2268.899902
1/10/2017,60.102501,2268.899902
1/11/2017,60.139999,2275.320068
1/12/2017,59.778099,2270.439941
1/13/2017,59.432499,2274.639893
1/17/2017,59.782001,2267.889893
1/18/2017,59.330002,2271.889893
1/19/2017,59.523201,2263.689941
1/20/2017,59.660000,2271.310059
1/23/2017,59.799801,2265.199951
1/24/2017,59.510101,2280.070068
1/25/2017,59.139801,2298.370117
1/26/2017,59.566799,2296.679932
1/27/2017,60.279301,2294.689941
1/30/2017,59.777500,2280.899902
1/31/2017,59.718300,2278.870117
2/1/2017,60.155499,2279.550049
2/2/2017,60.091400,2280.850098
2/3/2017,59.366199,2297.419922
2/6/2017,58.946098,2292.560059
2/7/2017,58.900101,2293.080078
2/8/2017,59.442600,2294.669922
2/9/2017,59.173100,2307.870117
2/10/2017,58.961201,2316.100098
2/13/2017,58.222301,2328.250000
2/14/2017,57.925598,2337.580078
2/15/2017,57.039700,2349.250000
2/16/2017,57.330502,2347.219971
2/17/2017,57.566502,2351.159912
2/21/2017,57.910702,2365.379883
2/22/2017,57.394199,2362.820068
2/23/2017,57.919498,2363.810059
2/24/2017,57.734299,2367.340088
2/27/2017,58.363098,2369.750000
2/28/2017,58.183498,2363.639893
3/1/2017,58.352100,2395.959961
3/2/2017,58.236301,2381.919922
3/3/2017,58.719799,2383.120117
3/6/2017,58.187000,2375.310059
3/7/2017,58.233299,2368.389893
3/8/2017,58.136501,2362.979980
3/9/2017,58.872501,2364.870117
3/10/2017,59.256901,2372.600098
3/13/2017,59.068199,2373.469971
3/14/2017,58.774399,2365.449951
3/15/2017,59.186001,2385.260010
3/16/2017,58.380798,2381.379883
3/17/2017,57.770199,2378.250000
3/20/2017,57.154099,2373.469971
3/21/2017,57.303600,2344.020020
3/22/2017,57.590500,2348.449951
3/23/2017,57.732399,2345.959961
3/24/2017,57.354500,2343.979980
3/27/2017,56.968601,2341.590088
3/28/2017,56.878399,2358.570068
3/29/2017,56.967899,2361.129883
3/30/2017,56.651299,2368.060059
3/31/2017,55.984299,2362.719971
4/3/2017,56.234600,2358.840088
4/4/2017,56.084801,2360.159912
4/5/2017,55.949799,2352.949951
4/6/2017,56.414299,2357.489990
4/7/2017,56.398499,2355.540039
4/10/2017,57.375999,2357.159912
4/11/2017,57.104500,2353.780029
4/12/2017,57.028099,2344.929932
4/13/2017,56.621601,2328.949951
4/17/2017,56.302898,2349.010010
4/18/2017,55.882401,2342.189941
4/19/2017,56.196499,2338.169922
4/20/2017,56.567902,2355.840088
4/21/2017,56.109402,2348.689941
4/24/2017,56.426498,2374.149902
4/25/2017,55.779900,2388.610107
4/26/2017,56.060001,2387.449951
4/27/2017,57.097000,2388.770020
4/28/2017,56.972000,2384.199951
5/1/2017,56.931999,2388.330078
5/2/2017,56.973801,2391.169922
5/3/2017,57.054699,2388.129883
5/4/2017,57.325401,2389.520020
5/5/2017,58.360001,2399.290039
5/8/2017,58.047001,2399.379883
5/9/2017,58.205002,2396.919922
5/10/2017,58.418999,2399.629883
5/11/2017,57.439602,2394.439941
5/12/2017,57.070400,2390.899902
5/15/2017,57.081799,2402.320068
5/16/2017,56.333500,2400.669922
5/17/2017,56.426998,2357.030029
5/18/2017,57.071301,2365.719971
5/19/2017,57.525799,2381.729980
5/22/2017,56.926998,2394.020020
5/23/2017,56.600300,2398.419922
5/24/2017,56.303699,2404.389893
5/25/2017,56.345901,2415.070068
5/26/2017,56.801399,2415.820068
5/30/2017,56.462200,2412.909912
5/31/2017,56.530800,2411.800049
6/1/2017,56.710400,2430.060059
6/2/2017,56.379299,2439.070068
6/5/2017,56.606098,2436.100098
6/6/2017,56.581100,2429.330078
6/7/2017,56.485298,2433.139893
6/8/2017,57.041302,2433.790039
6/9/2017,56.873299,2431.770020
6/12/2017,57.012402,2429.389893
6/13/2017,57.000099,2440.350098
6/14/2017,56.877701,2437.919922
6/15/2017,57.425999,2432.459961
6/16/2017,57.799999,2433.149902
6/19/2017,57.709400,2453.459961
6/20/2017,58.421101,2437.030029
6/21/2017,59.560001,2435.610107
6/22/2017,60.240002,2434.500000
6/23/2017,59.843498,2438.300049
6/26/2017,59.423401,2439.070068
6/27/2017,58.894199,2419.379883
6/28/2017,59.351501,2440.689941
6/29/2017,59.216702,2419.699951
6/30/2017,59.419998,2423.409912
7/3/2017,58.880600,2429.010010
7/5/2017,59.358501,2432.540039
7/6/2017,60.178501,2409.750000
7/7/2017,60.099998,2425.179932
7/10/2017,60.347900,2427.429932
7/11/2017,null,2425.530029
7/12/2017,60.759998,2443.250000
7/13/2017,59.900002,2447.830078
7/14/2017,59.748402,2459.270020
7/17/2017,59.061501,2459.139893
7/18/2017,59.290001,2460.610107
7/19/2017,59.079899,2473.830078
7/20/2017,58.947102,2473.449951
7/21/2017,58.889999,2472.540039
7/24/2017,59.227501,2469.909912
7/25/2017,59.970001,2477.129883
7/26/2017,59.952499,2477.830078
7/27/2017,59.540901,2475.419922
7/28/2017,59.372002,2472.100098
7/31/2017,59.479198,2470.300049
8/1/2017,59.730000,2476.350098
8/2/2017,60.174400,2477.570068
8/3/2017,60.490002,2472.159912
8/4/2017,60.295502,2476.830078
8/7/2017,59.935501,2480.909912
8/8/2017,59.955299,2474.919922
8/9/2017,59.789200,2474.020020
8/10/2017,60.070599,2438.209961
8/11/2017,59.989300,2441.320068
8/14/2017,59.789299,2465.840088
8/15/2017,59.811100,2464.610107
8/16/2017,59.750999,2468.110107
8/17/2017,59.411201,2430.010010
8/18/2017,59.039799,2425.550049
8/21/2017,58.895000,2428.370117
8/22/2017,59.072601,2452.510010
8/23/2017,58.977001,2444.040039
8/24/2017,58.972599,2438.969971
8/25/2017,59.130501,2443.050049
8/28/2017,58.563301,2444.239990
8/29/2017,58.430000,2446.300049
8/30/2017,58.762798,2457.590088
8/31/2017,58.455101,2471.649902
9/1/2017,57.976700,2476.550049
9/5/2017,57.737999,2457.850098
9/6/2017,57.551601,2465.540039
9/7/2017,57.341000,2465.100098
9/8/2017,56.911800,2461.429932
9/11/2017,57.317299,2488.110107
9/12/2017,57.215599,2496.479980
9/13/2017,57.627800,2498.370117
9/14/2017,57.907700,2495.620117
9/15/2017,57.529499,2500.229980
9/18/2017,57.672600,2503.870117
9/19/2017,58.071098,2506.649902
9/20/2017,58.080299,2508.239990
9/21/2017,58.114700,2500.600098
9/22/2017,57.863499,2502.219971
9/25/2017,57.596901,2496.659912
9/26/2017,57.553799,2496.840088
9/27/2017,57.858898,2507.040039
9/28/2017,58.168999,2510.060059
9/29/2017,57.889801,2519.360107
10/2/2017,57.521099,2529.120117
10/3/2017,57.876900,2534.580078
10/4/2017,57.909801,2537.739990
10/5/2017,57.646000,2552.070068
10/6/2017,57.707199,2549.330078
10/9/2017,58.175999,2544.729980
10/10/2017,58.251701,2550.639893
10/11/2017,57.938301,2555.239990
10/12/2017,57.801102,2550.929932
10/13/2017,57.637402,2553.169922
10/16/2017,57.203999,2557.639893
10/17/2017,57.194099,2559.360107
10/18/2017,57.274899,2561.260010
10/19/2017,57.375301,2562.100098
10/20/2017,57.238201,2575.209961
10/23/2017,57.544800,2564.979980
10/24/2017,57.488400,2569.129883
10/25/2017,57.615200,2557.149902
10/26/2017,57.715302,2560.399902
10/27/2017,57.840900,2581.070068
10/30/2017,58.096401,2572.830078
10/31/2017,57.900200,2575.260010
11/1/2017,58.229698,2579.360107
11/2/2017,58.209801,2579.850098
11/3/2017,58.261600,2587.840088
11/6/2017,58.933300,2591.129883
11/7/2017,58.255901,2590.639893
11/8/2017,59.340900,2594.379883
11/9/2017,59.111000,2584.620117
11/10/2017,59.310001,2582.300049
11/13/2017,59.199902,2584.840088
11/14/2017,59.367599,2578.870117
11/15/2017,60.310902,2564.620117
11/16/2017,null,2585.639893
11/17/2017,59.664398,2578.850098
11/20/2017,59.098999,2582.139893
11/21/2017,59.368698,2599.030029
11/22/2017,59.105701,2597.080078
11/24/2017,58.420601,2602.419922
11/27/2017,58.375000,2601.419922
11/28/2017,58.434898,2627.040039
11/29/2017,58.383202,2626.070068
11/30/2017,58.596699,2647.580078
12/1/2017,58.447800,2642.219971
12/4/2017,58.801701,2639.439941
12/5/2017,58.771000,2629.570068
12/6/2017,58.763401,2629.270020
12/7/2017,59.155300,2636.979980
12/8/2017,59.196800,2651.500000
12/11/2017,59.079800,2659.989990
12/12/2017,58.912899,2664.110107
12/13/2017,59.184299,2662.850098
12/14/2017,58.550201,2652.010010
12/15/2017,58.811501,2675.810059
12/18/2017,58.595001,2690.159912
12/19/2017,58.639900,2681.469971
12/20/2017,58.743698,2679.250000
12/21/2017,58.697701,2684.570068
12/22/2017,58.410301,2683.340088
12/26/2017,58.037701,2680.500000
12/27/2017,57.637199,2682.620117
12/28/2017,57.741699,2687.540039
12/29/2017,57.568901,2673.610107
1/2/2018,57.583000,2695.810059
1/3/2018,57.528000,2713.060059
1/4/2018,57.119301,2723.989990
1/5/2018,56.972301,2743.149902
1/8/2018,56.988998,2747.709961
1/9/2018,57.090900,2751.290039
1/10/2018,56.859901,2748.229980
1/11/2018,57.020901,2767.560059
1/12/2018,56.503201,2786.239990
1/16/2018,56.310001,2776.419922
1/17/2018,56.445900,2802.560059
1/18/2018,56.865002,2798.030029
1/19/2018,56.493698,2810.300049
1/22/2018,56.592499,2832.969971
1/23/2018,56.460400,2839.129883
1/24/2018,56.347198,2837.540039
1/25/2018,56.183601,2839.250000
1/26/2018,55.880699,2872.870117
1/29/2018,56.207001,2853.530029
1/30/2018,56.279598,2822.429932
1/31/2018,56.317799,2823.810059
2/1/2018,56.178699,2821.979980
2/2/2018,55.942902,2762.129883
2/5/2018,56.414001,2648.939941
2/6/2018,57.286499,2695.139893
2/7/2018,56.847099,2681.659912
2/8/2018,57.809601,2581.000000
2/9/2018,58.283600,2619.550049
2/12/2018,58.317699,2656.000000
2/13/2018,57.751301,2662.939941
2/14/2018,57.618000,2698.629883
2/15/2018,56.694401,2731.199951
2/16/2018,56.386799,2732.219971
2/20/2018,56.378201,2716.260010
2/21/2018,56.514099,2701.330078
2/22/2018,56.713402,2703.959961
2/23/2018,56.465000,2747.300049
2/26/2018,56.322601,2779.600098
2/27/2018,55.628799,2744.280029
2/28/2018,56.219200,2713.830078
3/1/2018,56.320599,2677.669922
3/2/2018,56.786800,2691.250000
3/5/2018,56.952999,2720.939941
3/6/2018,56.412800,2728.120117
3/7/2018,56.837601,2726.800049
3/8/2018,56.787701,2738.969971
3/9/2018,57.082600,2786.570068
3/12/2018,56.653500,2783.020020
3/13/2018,56.866402,2765.310059
3/14/2018,57.043900,2749.479980
3/15/2018,56.937698,2747.330078
3/16/2018,57.411800,2752.010010
3/19/2018,57.460499,2712.919922
3/20/2018,57.728802,2716.939941
3/21/2018,57.503300,2711.929932
3/22/2018,56.835701,2643.689941
3/23/2018,57.310398,2588.260010
3/26/2018,57.116501,2658.550049
3/27/2018,57.215302,2612.620117
3/28/2018,57.405602,2605.000000
3/29/2018,57.718700,2640.870117
4/2/2018,57.111599,2581.879883
4/3/2018,57.436798,2614.449951
4/4/2018,57.624001,2644.689941
4/5/2018,57.668999,2662.840088
4/6/2018,57.632500,2604.469971
4/9/2018,58.068501,2613.159912
4/10/2018,60.618999,2656.870117
4/11/2018,62.915798,2642.189941
4/12/2018,62.410099,2663.989990
4/13/2018,62.016300,2656.300049
4/16/2018,62.014999,2677.840088
4/17/2018,61.222801,2706.389893
4/18/2018,61.514702,2708.639893
4/19/2018,60.835701,2693.129883
4/20/2018,60.954201,2670.139893
4/23/2018,61.362000,2670.290039
4/24/2018,61.781700,2634.560059
4/25/2018,61.509998,2639.399902
4/26/2018,62.400902,2666.939941
4/27/2018,62.676300,2669.909912
4/30/2018,62.320202,2648.050049
5/1/2018,62.933102,2654.800049
5/2/2018,63.397999,2635.669922
5/3/2018,63.751499,2629.729980
5/4/2018,62.950699,2663.419922
5/7/2018,62.445301,2672.629883
5/8/2018,62.875500,2671.919922
5/9/2018,63.461498,2697.790039
5/10/2018,63.026100,2723.070068
5/11/2018,61.700401,2727.719971
5/14/2018,61.767601,2730.129883
5/15/2018,61.820599,2711.449951
5/16/2018,62.236000,2722.459961
5/17/2018,61.649601,2720.129883
5/18/2018,62.132900,2712.969971
5/21/2018,62.343498,2733.010010
5/22/2018,61.531200,2724.439941
5/23/2018,61.198002,2733.290039
5/24/2018,61.285500,2727.760010
5/25/2018,61.526501,2721.330078
5/29/2018,62.289799,2689.860107
5/30/2018,62.866699,2724.010010
5/31/2018,62.097000,2705.270020
6/1/2018,62.304401,2734.620117
6/4/2018,62.150299,2746.870117
6/5/2018,62.020901,2748.800049
6/6/2018,62.071602,2772.350098
6/7/2018,61.676601,2770.370117
6/8/2018,62.341499,2779.030029
6/11/2018,62.383999,2782.000000
6/12/2018,62.758499,2786.850098
6/13/2018,63.040100,2775.629883
6/14/2018,62.543499,2782.489990
6/15/2018,62.562000,2779.659912
6/18/2018,62.980202,2773.750000
6/19/2018,63.373100,2762.590088
6/20/2018,63.808800,2767.320068
6/21/2018,63.561699,2749.760010
6/22/2018,63.843899,2754.879883
6/25/2018,62.942001,2717.070068
6/26/2018,62.753502,2723.060059
6/27/2018,63.078602,2699.629883
6/28/2018,63.095001,2716.310059
6/29/2018,62.833900,2718.370117
7/2/2018,62.938999,2726.709961
7/3/2018,63.805401,2713.219971
7/5/2018,63.330101,2736.610107
7/6/2018,63.150002,2759.820068
7/9/2018,62.904099,2784.169922
7/10/2018,62.377102,2793.840088
7/11/2018,61.759399,2774.020020
7/12/2018,62.335300,2798.290039
7/13/2018,62.219101,2801.310059
7/16/2018,62.485001,2798.429932
7/17/2018,62.312000,2809.550049
7/18/2018,62.619701,2815.620117
7/19/2018,62.999100,2804.489990
7/20/2018,63.581402,2801.830078
7/23/2018,63.368198,2806.979980
7/24/2018,62.945400,2820.399902
7/25/2018,63.343102,2846.070068
7/26/2018,62.791100,2837.439941
7/27/2018,62.918499,2818.820068
7/30/2018,62.696602,2802.600098
7/31/2018,62.206402,2816.290039
8/1/2018,62.216900,2813.360107
8/2/2018,62.943298,2827.219971
8/3/2018,63.290901,2840.350098
8/6/2018,63.305302,2850.399902
8/7/2018,63.685398,2858.449951
8/8/2018,63.482201,2857.699951
8/9/2018,65.562401,2853.580078
8/10/2018,66.563202,2833.280029
8/13/2018,67.815201,2821.929932
8/14/2018,67.591599,2839.959961
8/15/2018,66.844002,2818.370117
8/16/2018,67.287804,2840.689941
8/17/2018,66.834503,2850.129883
8/20/2018,67.045898,2857.050049
8/21/2018,66.961700,2862.959961
8/22/2018,67.268997,2861.820068
8/23/2018,68.022003,2856.979980
8/24/2018,68.199203,2874.689941
8/27/2018,67.114700,2896.739990
8/28/2018,67.435799,2897.520020
8/29/2018,67.776497,2914.040039
8/30/2018,67.909798,2901.129883
8/31/2018,68.202698,2901.520020
9/4/2018,67.898399,2896.719971
9/5/2018,68.134003,2888.600098
9/6/2018,68.149002,2878.050049
9/7/2018,69.145798,2871.679932
9/10/2018,69.702797,2877.129883
9/11/2018,70.537300,2887.889893
9/12/2018,69.374901,2888.919922
9/13/2018,68.908096,2904.179932
9/14/2018,68.238899,2904.979980
9/17/2018,68.005798,2888.800049
9/18/2018,68.130402,2904.310059
9/19/2018,67.334702,2907.949951
9/20/2018,66.790199,2930.750000
9/21/2018,66.336197,2929.669922
9/24/2018,66.562698,2919.370117
9/25/2018,65.871300,2915.560059
9/26/2018,65.734497,2905.969971
9/27/2018,65.812500,2914.000000
9/28/2018,65.536003,2913.979980
10/1/2018,65.583504,2924.590088
10/2/2018,64.936401,2923.429932
10/3/2018,65.388298,2925.510010
10/4/2018,65.897598,2901.610107
10/5/2018,66.818398,2885.570068
10/8/2018,66.567902,2884.429932
10/9/2018,66.632698,2880.340088
10/10/2018,66.201797,2785.679932
10/11/2018,66.900703,2728.370117
10/12/2018,66.219803,2767.129883
10/15/2018,65.957703,2750.790039
10/16/2018,65.539902,2809.919922
10/17/2018,65.287903,2809.209961
10/18/2018,65.513603,2768.780029
10/19/2018,65.783501,2767.780029
10/22/2018,65.516800,2755.879883
10/23/2018,65.167503,2740.689941
10/24/2018,65.515099,2656.100098
10/25/2018,65.522003,2705.570068
10/26/2018,65.494499,2658.689941
10/29/2018,65.781097,2641.250000
10/30/2018,65.778900,2682.629883
10/31/2018,65.472000,2711.739990
11/1/2018,65.714798,2740.370117
11/2/2018,65.651199,2723.060059
11/5/2018,66.061600,2738.310059
11/6/2018,66.029900,2755.449951
11/7/2018,66.013000,2813.889893
11/8/2018,66.157501,2806.830078
11/9/2018,66.868301,2781.010010
11/12/2018,67.853401,2726.219971
11/13/2018,67.818802,2722.179932
11/14/2018,67.938599,2701.580078
11/15/2018,67.058098,2730.199951
11/16/2018,65.872002,2736.270020
11/19/2018,65.990196,2690.729980
11/20/2018,65.557602,2641.889893
11/21/2018,66.050598,2649.929932
11/23/2018,65.597298,2632.560059
11/26/2018,66.506599,2673.449951
11/27/2018,67.089600,2682.169922
11/28/2018,67.017303,2743.790039
11/29/2018,66.917503,2737.800049
11/30/2018,66.069702,2760.169922
12/3/2018,66.706299,2790.370117
12/4/2018,66.552101,2700.060059
12/6/2018,66.488197,2695.949951
12/7/2018,66.812302,2633.080078
12/10/2018,66.325897,2637.719971
12/11/2018,66.653900,2636.780029
12/12/2018,66.366203,2651.070068
12/13/2018,66.377403,2650.540039
12/14/2018,66.315903,2599.949951
12/17/2018,66.640701,2545.939941
12/18/2018,66.637398,2546.159912
12/19/2018,67.395203,2506.959961
12/20/2018,67.412003,2467.419922
12/21/2018,68.247498,2416.620117
12/24/2018,68.720802,2351.100098
12/26/2018,68.720398,2467.699951
12/27/2018,68.647903,2488.830078
12/28/2018,69.557198,2485.739990
12/31/2018,69.521202,2506.850098
1/2/2019,68.892502,2510.030029
1/3/2019,69.025803,2447.889893
1/4/2019,68.859100,2531.939941
1/7/2019,67.566002,2549.689941
1/8/2019,66.748299,2574.409912
1/9/2019,66.886497,2584.959961
1/10/2019,66.652702,2596.639893
1/11/2019,66.867203,2596.260010
1/14/2019,66.852203,2582.610107
1/15/2019,66.985397,2610.300049
1/16/2019,67.013496,2616.100098
1/17/2019,66.316002,2635.959961
1/18/2019,66.346703,2670.709961
1/22/2019,66.363503,2632.899902
1/23/2019,66.476196,2638.699951
1/24/2019,66.037102,2642.330078
1/25/2019,65.730400,2664.760010
1/28/2019,65.746300,2643.850098
1/29/2019,66.209801,2640.000000
1/30/2019,65.963303,2681.050049
1/31/2019,65.414398,2704.100098
2/1/2019,65.363297,2706.530029
2/4/2019,65.451797,2724.870117
2/5/2019,65.541298,2737.699951
2/6/2019,65.607101,2731.610107
2/7/2019,65.777496,2706.050049
2/8/2019,65.893700,2707.879883
2/11/2019,65.400299,2709.800049
2/12/2019,65.770302,2744.729980
2/13/2019,65.830101,2753.030029
2/14/2019,66.515800,2745.729980
2/15/2019,66.622902,2775.600098
2/19/2019,66.202698,2779.760010
2/20/2019,65.765701,2784.699951
2/21/2019,65.629898,2774.879883
2/22/2019,65.649902,2792.669922
2/25/2019,65.404503,2796.110107
2/26/2019,65.567902,2793.899902
2/27/2019,65.648102,2792.379883
2/28/2019,65.725800,2784.489990
3/1/2019,65.825600,2803.689941
3/4/2019,65.824699,2792.810059
3/5/2019,65.659103,2789.649902
3/6/2019,65.789398,2771.449951
3/7/2019,65.924103,2748.929932
3/8/2019,66.253899,2743.070068
3/11/2019,66.349701,2783.300049
3/12/2019,65.831100,2791.520020
3/13/2019,65.583504,2810.919922
3/14/2019,65.337700,2808.479980
3/15/2019,65.443100,2822.479980
3/18/2019,64.795799,2832.939941
3/19/2019,64.330597,2832.570068
3/20/2019,64.330200,2824.229980
3/21/2019,63.800701,2854.879883
3/22/2019,63.793999,2800.709961
3/25/2019,64.501297,2798.360107
3/26/2019,64.019501,2818.459961
3/27/2019,64.306900,2805.370117
3/28/2019,64.815598,2815.439941
3/29/2019,64.908699,2834.399902
4/1/2019,65.602203,2867.189941
4/2/2019,65.211098,2867.239990
4/3/2019,65.316597,2873.399902
4/4/2019,65.182800,2879.389893
